ntree,maxnodes,nodesize,mtry,accTa,accTe
70,900,5,2,0.95514,0.89239
80,900,5,2,0.9555,0.89198
90,900,5,2,0.95638,0.89157
100,900,5,2,0.95603,0.8926
110,900,5,2,0.95514,0.89095
120,900,5,2,0.95567,0.89157
130,900,5,2,0.9555,0.89239
140,900,5,2,0.95514,0.89342
150,900,5,2,0.95541,0.89342
160,900,5,2,0.95461,0.89322
170,900,5,2,0.95497,0.89363
180,900,5,2,0.95541,0.89425
190,900,5,2,0.9555,0.89384
200,900,5,2,0.95532,0.89507
210,900,5,2,0.95585,0.8959
220,900,5,2,0.95567,0.89528
230,900,5,2,0.95532,0.89487
240,900,5,2,0.95603,0.89528
250,900,5,2,0.95558,0.89569
260,900,5,2,0.95523,0.8961
270,900,5,2,0.95558,0.89672
280,900,5,2,0.95523,0.8961
290,900,5,2,0.95523,0.89569
300,900,5,2,0.95541,0.89631
10,1000,5,2,0.96053,0.88435
20,1000,5,2,0.96618,0.89672
30,1000,5,2,0.96795,0.89899
40,1000,5,2,0.96795,0.906
50,1000,5,2,0.96848,0.90579
60,1000,5,2,0.96839,0.906
70,1000,5,2,0.96821,0.90662
80,1000,5,2,0.96804,0.90579
90,1000,5,2,0.96865,0.90497
100,1000,5,2,0.96874,0.90497
110,1000,5,2,0.96821,0.90579
120,1000,5,2,0.96857,0.90538
130,1000,5,2,0.96883,0.90682
140,1000,5,2,0.96874,0.90538
150,1000,5,2,0.96883,0.90373
160,1000,5,2,0.96918,0.90456
170,1000,5,2,0.96874,0.90456
180,1000,5,2,0.96874,0.90517
190,1000,5,2,0.96865,0.90456
200,1000,5,2,0.96865,0.90579
210,1000,5,2,0.96839,0.90559
220,1000,5,2,0.96865,0.90476
230,1000,5,2,0.96857,0.9062
240,1000,5,2,0.96874,0.90641
250,1000,5,2,0.96892,0.90517
260,1000,5,2,0.96874,0.90559
270,1000,5,2,0.96865,0.90538
280,1000,5,2,0.96883,0.90559
290,1000,5,2,0.96883,0.90497
300,1000,5,2,0.96892,0.906
10,1100,5,2,0.96724,0.8858
20,1100,5,2,0.97333,0.89652
30,1100,5,2,0.97651,0.89713
40,1100,5,2,0.97731,0.90002
50,1100,5,2,0.97845,0.90249
60,1100,5,2,0.97845,0.90414
70,1100,5,2,0.97863,0.90373
80,1100,5,2,0.97934,0.906
90,1100,5,2,0.97934,0.90538
100,1100,5,2,0.97925,0.90497
110,1100,5,2,0.97934,0.90435
120,1100,5,2,0.98004,0.906
130,1100,5,2,0.98084,0.906
140,1100,5,2,0.98031,0.90682
150,1100,5,2,0.98049,0.90724
160,1100,5,2,0.9804,0.90682
170,1100,5,2,0.97996,0.90703
180,1100,5,2,0.98004,0.90724
190,1100,5,2,0.98057,0.9062
200,1100,5,2,0.98049,0.90724
210,1100,5,2,0.98066,0.90662
220,1100,5,2,0.98137,0.90806
230,1100,5,2,0.98093,0.90703
240,1100,5,2,0.98084,0.90765
250,1100,5,2,0.98102,0.90703
260,1100,5,2,0.98084,0.90888
270,1100,5,2,0.98102,0.90909
280,1100,5,2,0.98102,0.90827
290,1100,5,2,0.98084,0.90868
300,1100,5,2,0.98128,0.9093
10,1200,5,2,0.96706,0.88889
20,1200,5,2,0.9736,0.89755
30,1200,5,2,0.97528,0.8992
40,1200,5,2,0.97634,0.90043
50,1200,5,2,0.97801,0.90208
60,1200,5,2,0.9781,0.90394
70,1200,5,2,0.97828,0.90538
80,1200,5,2,0.97845,0.90559
90,1200,5,2,0.97792,0.90724
100,1200,5,2,0.9781,0.90641
110,1200,5,2,0.97837,0.90744
120,1200,5,2,0.97845,0.90559
130,1200,5,2,0.97925,0.90662
140,1200,5,2,0.97978,0.9062
150,1200,5,2,0.97951,0.90517
160,1200,5,2,0.97934,0.90662
170,1200,5,2,0.9796,0.90703
180,1200,5,2,0.97996,0.90641
190,1200,5,2,0.98022,0.90703
200,1200,5,2,0.98004,0.90662
210,1200,5,2,0.97978,0.90641
220,1200,5,2,0.98031,0.90724
230,1200,5,2,0.98049,0.90744
240,1200,5,2,0.98049,0.90744
250,1200,5,2,0.98075,0.90682
260,1200,5,2,0.98049,0.90662
270,1200,5,2,0.98057,0.90662
280,1200,5,2,0.9804,0.90703
290,1200,5,2,0.98031,0.90703
300,1200,5,2,0.9804,0.90765
10,1300,5,2,0.96706,0.88889
20,1300,5,2,0.9736,0.89755
30,1300,5,2,0.97528,0.8992
40,1300,5,2,0.97634,0.90043
50,1300,5,2,0.97801,0.90208
60,1300,5,2,0.9781,0.90394
70,1300,5,2,0.97828,0.90538
80,1300,5,2,0.97845,0.90559
90,1300,5,2,0.97792,0.90724
100,1300,5,2,0.9781,0.90641
110,1300,5,2,0.97837,0.90744
120,1300,5,2,0.97845,0.90559
130,1300,5,2,0.97925,0.90662
140,1300,5,2,0.97978,0.9062
150,1300,5,2,0.97951,0.90517
160,1300,5,2,0.97934,0.90662
170,1300,5,2,0.9796,0.90703
180,1300,5,2,0.97996,0.90641
190,1300,5,2,0.98022,0.90703
200,1300,5,2,0.98004,0.90662
210,1300,5,2,0.97978,0.90641
220,1300,5,2,0.98031,0.90724
230,1300,5,2,0.98049,0.90744
240,1300,5,2,0.98049,0.90744
250,1300,5,2,0.98075,0.90682
260,1300,5,2,0.98049,0.90662
270,1300,5,2,0.98057,0.90662
280,1300,5,2,0.9804,0.90703
290,1300,5,2,0.98031,0.90703
300,1300,5,2,0.9804,0.90765
10,1400,5,2,0.96706,0.88889
20,1400,5,2,0.9736,0.89755
30,1400,5,2,0.97528,0.8992
40,1400,5,2,0.97634,0.90043
50,1400,5,2,0.97801,0.90208
60,1400,5,2,0.9781,0.90394
70,1400,5,2,0.97828,0.90538
80,1400,5,2,0.97845,0.90559
90,1400,5,2,0.97792,0.90724
100,1400,5,2,0.9781,0.90641
110,1400,5,2,0.97837,0.90744
120,1400,5,2,0.97845,0.90559
130,1400,5,2,0.97925,0.90662
140,1400,5,2,0.97978,0.9062
150,1400,5,2,0.97951,0.90517
160,1400,5,2,0.97934,0.90662
170,1400,5,2,0.9796,0.90703
180,1400,5,2,0.97996,0.90641
190,1400,5,2,0.98022,0.90703
200,1400,5,2,0.98004,0.90662
210,1400,5,2,0.97978,0.90641
220,1400,5,2,0.98031,0.90724
230,1400,5,2,0.98049,0.90744
240,1400,5,2,0.98049,0.90744
250,1400,5,2,0.98075,0.90682
260,1400,5,2,0.98049,0.90662
270,1400,5,2,0.98057,0.90662
280,1400,5,2,0.9804,0.90703
290,1400,5,2,0.98031,0.90703
300,1400,5,2,0.9804,0.90765
10,1500,5,2,0.96706,0.88889
20,1500,5,2,0.9736,0.89755
30,1500,5,2,0.97528,0.8992
40,1500,5,2,0.97634,0.90043
50,1500,5,2,0.97801,0.90208
60,1500,5,2,0.9781,0.90394
70,1500,5,2,0.97828,0.90538
80,1500,5,2,0.97845,0.90559
90,1500,5,2,0.97792,0.90724
100,1500,5,2,0.9781,0.90641
110,1500,5,2,0.97837,0.90744
120,1500,5,2,0.97845,0.90559
130,1500,5,2,0.97925,0.90662
140,1500,5,2,0.97978,0.9062
150,1500,5,2,0.97951,0.90517
160,1500,5,2,0.97934,0.90662
170,1500,5,2,0.9796,0.90703
180,1500,5,2,0.97996,0.90641
190,1500,5,2,0.98022,0.90703
200,1500,5,2,0.98004,0.90662
210,1500,5,2,0.97978,0.90641
220,1500,5,2,0.98031,0.90724
230,1500,5,2,0.98049,0.90744
240,1500,5,2,0.98049,0.90744
250,1500,5,2,0.98075,0.90682
260,1500,5,2,0.98049,0.90662
270,1500,5,2,0.98057,0.90662
280,1500,5,2,0.9804,0.90703
290,1500,5,2,0.98031,0.90703
300,1500,5,2,0.9804,0.90765
10,100,6,2,0.72583,0.72233
20,100,6,2,0.72901,0.72439
30,100,6,2,0.73351,0.72892
40,100,6,2,0.73731,0.73243
50,100,6,2,0.73934,0.73531
60,100,6,2,0.74155,0.73531
70,100,6,2,0.74331,0.73737
80,100,6,2,0.74375,0.73758
90,100,6,2,0.74199,0.73717
100,100,6,2,0.74155,0.73696
110,100,6,2,0.7404,0.73614
120,100,6,2,0.74252,0.73655
130,100,6,2,0.74208,0.73634
140,100,6,2,0.74269,0.73511
150,100,6,2,0.74128,0.73531
160,100,6,2,0.7411,0.73572
170,100,6,2,0.74163,0.73655
180,100,6,2,0.74252,0.73655
190,100,6,2,0.74216,0.73779
200,100,6,2,0.74181,0.73717
210,100,6,2,0.7419,0.73696
220,100,6,2,0.74243,0.73614
230,100,6,2,0.74155,0.73469
240,100,6,2,0.7419,0.73572
250,100,6,2,0.74243,0.73593
260,100,6,2,0.74269,0.73572
270,100,6,2,0.74208,0.73552
280,100,6,2,0.7426,0.73676
290,100,6,2,0.74225,0.73655
300,100,6,2,0.74181,0.73572
10,200,6,2,0.77828,0.75799
20,200,6,2,0.78605,0.76623
30,200,6,2,0.78534,0.76891
40,200,6,2,0.7864,0.77036
50,200,6,2,0.79064,0.77221
60,200,6,2,0.78923,0.77283
70,200,6,2,0.79046,0.77324
80,200,6,2,0.7902,0.77324
90,200,6,2,0.7894,0.77345
100,200,6,2,0.79046,0.77448
110,200,6,2,0.79055,0.77469
120,200,6,2,0.79073,0.77386
130,200,6,2,0.79073,0.7753
140,200,6,2,0.79152,0.77427
150,200,6,2,0.79029,0.77613
160,200,6,2,0.78976,0.77592
170,200,6,2,0.79046,0.77551
180,200,6,2,0.79196,0.77633
190,200,6,2,0.79188,0.77592
200,200,6,2,0.79091,0.77489
210,200,6,2,0.79091,0.77407
220,200,6,2,0.79188,0.77489
230,200,6,2,0.79126,0.77365
240,200,6,2,0.79117,0.77427
250,200,6,2,0.79135,0.77469
260,200,6,2,0.79232,0.77489
270,200,6,2,0.79179,0.77572
280,200,6,2,0.79135,0.7751
290,200,6,2,0.79143,0.77427
300,200,6,2,0.79046,0.77386
10,300,6,2,0.8113,0.78108
20,300,6,2,0.81625,0.7887
30,300,6,2,0.81951,0.79118
40,300,6,2,0.82119,0.79674
50,300,6,2,0.82587,0.80025
60,300,6,2,0.82808,0.80313
70,300,6,2,0.82781,0.80272
80,300,6,2,0.82887,0.80416
90,300,6,2,0.83188,0.80705
100,300,6,2,0.83064,0.80602
110,300,6,2,0.83029,0.80602
120,300,6,2,0.82985,0.80581
130,300,6,2,0.82693,0.80416
140,300,6,2,0.82817,0.80499
150,300,6,2,0.82861,0.80602
160,300,6,2,0.82887,0.80643
170,300,6,2,0.82781,0.80458
180,300,6,2,0.82728,0.8054
190,300,6,2,0.82737,0.80478
200,300,6,2,0.82799,0.8054
210,300,6,2,0.82728,0.80458
220,300,6,2,0.82675,0.80251
230,300,6,2,0.82684,0.8019
240,300,6,2,0.82693,0.8021
250,300,6,2,0.8272,0.80128
260,300,6,2,0.82623,0.79922
270,300,6,2,0.82623,0.79984
280,300,6,2,0.8279,0.8019
290,300,6,2,0.82605,0.80045
300,300,6,2,0.82605,0.80107
10,400,6,2,0.84618,0.80334
20,400,6,2,0.85033,0.81633
30,400,6,2,0.85289,0.81447
40,400,6,2,0.85554,0.82045
50,400,6,2,0.85687,0.8223
60,400,6,2,0.85898,0.82581
70,400,6,2,0.85784,0.82251
80,400,6,2,0.85766,0.82498
90,400,6,2,0.85607,0.82437
100,400,6,2,0.85589,0.82478
110,400,6,2,0.85598,0.8223
120,400,6,2,0.85528,0.82313
130,400,6,2,0.85669,0.82602
140,400,6,2,0.8574,0.8256
150,400,6,2,0.85792,0.82663
160,400,6,2,0.85731,0.82663
170,400,6,2,0.85731,0.82746
180,400,6,2,0.85775,0.82684
190,400,6,2,0.85766,0.82705
200,400,6,2,0.85731,0.82498
210,400,6,2,0.85757,0.82498
220,400,6,2,0.85837,0.82622
230,400,6,2,0.85837,0.82519
240,400,6,2,0.85907,0.8254
250,400,6,2,0.85854,0.82581
260,400,6,2,0.85837,0.82498
270,400,6,2,0.85863,0.8254
280,400,6,2,0.85784,0.82437
290,400,6,2,0.85845,0.82478
300,400,6,2,0.8581,0.82519
10,500,6,2,0.87479,0.83302
20,500,6,2,0.88168,0.8357
30,500,6,2,0.88318,0.84395
40,500,6,2,0.88353,0.84333
50,500,6,2,0.88362,0.84684
60,500,6,2,0.88627,0.84787
70,500,6,2,0.88503,0.84807
80,500,6,2,0.88468,0.84869
90,500,6,2,0.8838,0.84766
100,500,6,2,0.88353,0.84787
110,500,6,2,0.88336,0.84684
120,500,6,2,0.88406,0.84848
130,500,6,2,0.88389,0.84787
140,500,6,2,0.88389,0.84931
150,500,6,2,0.88353,0.84787
160,500,6,2,0.88442,0.84807
170,500,6,2,0.88415,0.84952
180,500,6,2,0.88512,0.84869
190,500,6,2,0.88433,0.84952
200,500,6,2,0.8853,0.84993
210,500,6,2,0.8853,0.85034
220,500,6,2,0.8853,0.84993
230,500,6,2,0.88547,0.84952
240,500,6,2,0.88592,0.85034
250,500,6,2,0.88574,0.85158
260,500,6,2,0.88592,0.85075
270,500,6,2,0.88592,0.84931
280,500,6,2,0.88609,0.84931
290,500,6,2,0.88618,0.8489
300,500,6,2,0.88627,0.8489
10,600,6,2,0.89148,0.84622
20,600,6,2,0.8966,0.85055
30,600,6,2,0.90305,0.85776
40,600,6,2,0.90605,0.86271
50,600,6,2,0.9049,0.86271
60,600,6,2,0.90552,0.86415
70,600,6,2,0.9072,0.86456
80,600,6,2,0.90631,0.86456
90,600,6,2,0.90464,0.8625
100,600,6,2,0.90428,0.86498
110,600,6,2,0.90561,0.86312
120,600,6,2,0.90499,0.86353
130,600,6,2,0.90525,0.86271
140,600,6,2,0.90561,0.86147
150,600,6,2,0.90552,0.8623
160,600,6,2,0.90543,0.86271
170,600,6,2,0.90596,0.86312
180,600,6,2,0.9057,0.86291
190,600,6,2,0.90561,0.86271
200,600,6,2,0.90525,0.86168
210,600,6,2,0.90578,0.86147
220,600,6,2,0.90552,0.86168
230,600,6,2,0.90525,0.86168
240,600,6,2,0.90596,0.86271
250,600,6,2,0.9064,0.86353
260,600,6,2,0.90631,0.86395
270,600,6,2,0.9064,0.86415
280,600,6,2,0.90675,0.86415
290,600,6,2,0.90578,0.86477
300,600,6,2,0.90596,0.86415
10,700,6,2,0.90985,0.85343
20,700,6,2,0.91594,0.85735
30,700,6,2,0.91982,0.86745
40,700,6,2,0.91903,0.87034
50,700,6,2,0.92088,0.86704
60,700,6,2,0.92362,0.87034
70,700,6,2,0.92353,0.86951
80,700,6,2,0.9238,0.86951
90,700,6,2,0.92397,0.86869
100,700,6,2,0.92503,0.86992
110,700,6,2,0.9245,0.87054
120,700,6,2,0.92397,0.86972
130,700,6,2,0.92389,0.87013
140,700,6,2,0.92389,0.87116
150,700,6,2,0.92468,0.87075
160,700,6,2,0.92468,0.87116
170,700,6,2,0.9253,0.87219
180,700,6,2,0.92494,0.87363
190,700,6,2,0.9245,0.87363
200,700,6,2,0.92459,0.87363
210,700,6,2,0.92468,0.87405
220,700,6,2,0.92539,0.87487
230,700,6,2,0.92556,0.87487
240,700,6,2,0.92556,0.87487
250,700,6,2,0.92494,0.87405
260,700,6,2,0.9253,0.87425
270,700,6,2,0.92468,0.87446
280,700,6,2,0.92503,0.87405
290,700,6,2,0.92539,0.87363
300,700,6,2,0.9245,0.87343
10,800,6,2,0.93536,0.86477
20,800,6,2,0.94004,0.87343
30,800,6,2,0.94216,0.87879
40,800,6,2,0.9419,0.88106
50,800,6,2,0.94402,0.88374
60,800,6,2,0.94437,0.886
70,800,6,2,0.94393,0.88435
80,800,6,2,0.94446,0.8858
90,800,6,2,0.94517,0.88827
100,800,6,2,0.94472,0.88786
110,800,6,2,0.94428,0.88848
120,800,6,2,0.94428,0.88745
130,800,6,2,0.94402,0.88621
140,800,6,2,0.94437,0.88868
150,800,6,2,0.94393,0.88806
160,800,6,2,0.94499,0.88806
170,800,6,2,0.94437,0.88786
180,800,6,2,0.94464,0.88621
190,800,6,2,0.94455,0.88806
200,800,6,2,0.94411,0.88806
210,800,6,2,0.94402,0.88703
220,800,6,2,0.94464,0.88786
230,800,6,2,0.94481,0.88889
240,800,6,2,0.94464,0.88868
250,800,6,2,0.94464,0.88971
260,800,6,2,0.94437,0.88827
270,800,6,2,0.94375,0.88806
280,800,6,2,0.94437,0.88827
290,800,6,2,0.94411,0.88827
300,800,6,2,0.94419,0.88868
10,900,6,2,0.94958,0.87796
20,900,6,2,0.9562,0.88868
30,900,6,2,0.95921,0.89116
40,900,6,2,0.96009,0.89342
50,900,6,2,0.95965,0.8959
60,900,6,2,0.96018,0.89631
70,900,6,2,0.96106,0.89487
80,900,6,2,0.96097,0.89569
90,900,6,2,0.96124,0.89652
100,900,6,2,0.96168,0.89734
110,900,6,2,0.9615,0.89713
120,900,6,2,0.96168,0.89693
130,900,6,2,0.9615,0.89755
140,900,6,2,0.96141,0.89755
150,900,6,2,0.96159,0.89837
160,900,6,2,0.96194,0.89858
170,900,6,2,0.96177,0.8992
180,900,6,2,0.96185,0.89775
190,900,6,2,0.96203,0.89693
200,900,6,2,0.96194,0.89796
210,900,6,2,0.96221,0.89961
220,900,6,2,0.9623,0.90023
230,900,6,2,0.96177,0.8994
240,900,6,2,0.96212,0.89961
250,900,6,2,0.96212,0.89961
260,900,6,2,0.96212,0.89961
270,900,6,2,0.96159,0.89961
280,900,6,2,0.96159,0.89899
290,900,6,2,0.96159,0.90002
300,900,6,2,0.96203,0.90002
10,1000,6,2,0.96256,0.88023
20,1000,6,2,0.96883,0.89322
30,1000,6,2,0.97183,0.89507
40,1000,6,2,0.97192,0.89796
50,1000,6,2,0.97245,0.90064
60,1000,6,2,0.97263,0.9027
70,1000,6,2,0.97272,0.90456
80,1000,6,2,0.97289,0.90291
90,1000,6,2,0.97272,0.90497
100,1000,6,2,0.97316,0.90538
110,1000,6,2,0.97298,0.90517
120,1000,6,2,0.97316,0.90538
130,1000,6,2,0.97395,0.90641
140,1000,6,2,0.9736,0.90538
150,1000,6,2,0.97395,0.90517
160,1000,6,2,0.97351,0.90538
170,1000,6,2,0.97316,0.90641
180,1000,6,2,0.97342,0.9062
190,1000,6,2,0.97342,0.90476
200,1000,6,2,0.97333,0.906
210,1000,6,2,0.97351,0.9062
220,1000,6,2,0.97377,0.90456
230,1000,6,2,0.97377,0.90456
240,1000,6,2,0.97351,0.90559
250,1000,6,2,0.97369,0.90476
260,1000,6,2,0.97369,0.90662
270,1000,6,2,0.97351,0.906
280,1000,6,2,0.9736,0.90579
290,1000,6,2,0.97395,0.90662
300,1000,6,2,0.97395,0.90579
10,1100,6,2,0.96468,0.88456
20,1100,6,2,0.97174,0.89528
30,1100,6,2,0.97386,0.89734
40,1100,6,2,0.97483,0.8994
50,1100,6,2,0.97545,0.90229
60,1100,6,2,0.97581,0.9027
70,1100,6,2,0.9751,0.90229
80,1100,6,2,0.97501,0.9027
90,1100,6,2,0.97581,0.90208
100,1100,6,2,0.97563,0.90208
110,1100,6,2,0.97572,0.90373
120,1100,6,2,0.97616,0.90414
130,1100,6,2,0.9766,0.90538
140,1100,6,2,0.97704,0.90662
150,1100,6,2,0.97687,0.906
160,1100,6,2,0.97704,0.9062
170,1100,6,2,0.97704,0.90559
180,1100,6,2,0.97731,0.90579
190,1100,6,2,0.97704,0.90517
200,1100,6,2,0.97669,0.90476
210,1100,6,2,0.97695,0.90456
220,1100,6,2,0.97695,0.90538
230,1100,6,2,0.97713,0.90517
240,1100,6,2,0.97731,0.90682
250,1100,6,2,0.97704,0.906
260,1100,6,2,0.97713,0.90476
270,1100,6,2,0.97766,0.906
280,1100,6,2,0.97766,0.90662
290,1100,6,2,0.97775,0.90703
300,1100,6,2,0.97731,0.90517
10,1200,6,2,0.96468,0.88456
20,1200,6,2,0.97174,0.89528
30,1200,6,2,0.97386,0.89734
40,1200,6,2,0.97483,0.8994
50,1200,6,2,0.97545,0.90229
60,1200,6,2,0.97581,0.9027
70,1200,6,2,0.9751,0.90229
80,1200,6,2,0.97501,0.9027
90,1200,6,2,0.97581,0.90208
100,1200,6,2,0.97563,0.90208
110,1200,6,2,0.97572,0.90373
120,1200,6,2,0.97616,0.90414
130,1200,6,2,0.9766,0.90538
140,1200,6,2,0.97704,0.90662
150,1200,6,2,0.97687,0.906
160,1200,6,2,0.97704,0.9062
170,1200,6,2,0.97704,0.90559
180,1200,6,2,0.97731,0.90579
190,1200,6,2,0.97704,0.90517
200,1200,6,2,0.97669,0.90476
210,1200,6,2,0.97695,0.90456
220,1200,6,2,0.97695,0.90538
230,1200,6,2,0.97713,0.90517
240,1200,6,2,0.97731,0.90682
250,1200,6,2,0.97704,0.906
260,1200,6,2,0.97713,0.90476
270,1200,6,2,0.97766,0.906
280,1200,6,2,0.97766,0.90662
290,1200,6,2,0.97775,0.90703
300,1200,6,2,0.97731,0.90517
10,1300,6,2,0.96468,0.88456
20,1300,6,2,0.97174,0.89528
30,1300,6,2,0.97386,0.89734
40,1300,6,2,0.97483,0.8994
50,1300,6,2,0.97545,0.90229
60,1300,6,2,0.97581,0.9027
70,1300,6,2,0.9751,0.90229
80,1300,6,2,0.97501,0.9027
90,1300,6,2,0.97581,0.90208
100,1300,6,2,0.97563,0.90208
110,1300,6,2,0.97572,0.90373
120,1300,6,2,0.97616,0.90414
130,1300,6,2,0.9766,0.90538
140,1300,6,2,0.97704,0.90662
150,1300,6,2,0.97687,0.906
160,1300,6,2,0.97704,0.9062
170,1300,6,2,0.97704,0.90559
180,1300,6,2,0.97731,0.90579
190,1300,6,2,0.97704,0.90517
200,1300,6,2,0.97669,0.90476
210,1300,6,2,0.97695,0.90456
220,1300,6,2,0.97695,0.90538
230,1300,6,2,0.97713,0.90517
240,1300,6,2,0.97731,0.90682
250,1300,6,2,0.97704,0.906
260,1300,6,2,0.97713,0.90476
270,1300,6,2,0.97766,0.906
280,1300,6,2,0.97766,0.90662
290,1300,6,2,0.97775,0.90703
300,1300,6,2,0.97731,0.90517
10,1400,6,2,0.96468,0.88456
20,1400,6,2,0.97174,0.89528
30,1400,6,2,0.97386,0.89734
40,1400,6,2,0.97483,0.8994
50,1400,6,2,0.97545,0.90229
60,1400,6,2,0.97581,0.9027
70,1400,6,2,0.9751,0.90229
80,1400,6,2,0.97501,0.9027
90,1400,6,2,0.97581,0.90208
100,1400,6,2,0.97563,0.90208
110,1400,6,2,0.97572,0.90373
120,1400,6,2,0.97616,0.90414
130,1400,6,2,0.9766,0.90538
140,1400,6,2,0.97704,0.90662
150,1400,6,2,0.97687,0.906
160,1400,6,2,0.97704,0.9062
170,1400,6,2,0.97704,0.90559
180,1400,6,2,0.97731,0.90579
190,1400,6,2,0.97704,0.90517
200,1400,6,2,0.97669,0.90476
210,1400,6,2,0.97695,0.90456
220,1400,6,2,0.97695,0.90538
230,1400,6,2,0.97713,0.90517
240,1400,6,2,0.97731,0.90682
250,1400,6,2,0.97704,0.906
260,1400,6,2,0.97713,0.90476
270,1400,6,2,0.97766,0.906
280,1400,6,2,0.97766,0.90662
290,1400,6,2,0.97775,0.90703
300,1400,6,2,0.97731,0.90517
10,1500,6,2,0.96468,0.88456
20,1500,6,2,0.97174,0.89528
30,1500,6,2,0.97386,0.89734
40,1500,6,2,0.97483,0.8994
50,1500,6,2,0.97545,0.90229
60,1500,6,2,0.97581,0.9027
70,1500,6,2,0.9751,0.90229
80,1500,6,2,0.97501,0.9027
90,1500,6,2,0.97581,0.90208
100,1500,6,2,0.97563,0.90208
110,1500,6,2,0.97572,0.90373
120,1500,6,2,0.97616,0.90414
130,1500,6,2,0.9766,0.90538
140,1500,6,2,0.97704,0.90662
150,1500,6,2,0.97687,0.906
160,1500,6,2,0.97704,0.9062
170,1500,6,2,0.97704,0.90559
180,1500,6,2,0.97731,0.90579
190,1500,6,2,0.97704,0.90517
200,1500,6,2,0.97669,0.90476
210,1500,6,2,0.97695,0.90456
220,1500,6,2,0.97695,0.90538
230,1500,6,2,0.97713,0.90517
240,1500,6,2,0.97731,0.90682
250,1500,6,2,0.97704,0.906
260,1500,6,2,0.97713,0.90476
270,1500,6,2,0.97766,0.906
280,1500,6,2,0.97766,0.90662
290,1500,6,2,0.97775,0.90703
300,1500,6,2,0.97731,0.90517
10,100,7,2,0.7223,0.71552
20,100,7,2,0.73651,0.72892
30,100,7,2,0.73987,0.73181
40,100,7,2,0.74287,0.73201
50,100,7,2,0.74199,0.73181
60,100,7,2,0.74384,0.73181
70,100,7,2,0.7411,0.72954
80,100,7,2,0.74287,0.73304
90,100,7,2,0.74208,0.7314
100,100,7,2,0.74119,0.7314
110,100,7,2,0.74013,0.7316
120,100,7,2,0.7419,0.73325
130,100,7,2,0.74093,0.73243
140,100,7,2,0.73969,0.73263
150,100,7,2,0.74022,0.73304
160,100,7,2,0.7411,0.73263
170,100,7,2,0.74075,0.73243
180,100,7,2,0.74137,0.73408
190,100,7,2,0.74084,0.73201
200,100,7,2,0.74137,0.73263
210,100,7,2,0.7411,0.73222
220,100,7,2,0.74172,0.73263
230,100,7,2,0.74102,0.73304
240,100,7,2,0.74013,0.73263
250,100,7,2,0.74013,0.73222
260,100,7,2,0.74075,0.73346
270,100,7,2,0.74075,0.73387
280,100,7,2,0.74155,0.73634
290,100,7,2,0.7419,0.73634
300,100,7,2,0.74119,0.73469
10,200,7,2,0.77775,0.76087
20,200,7,2,0.78561,0.77098
30,200,7,2,0.78393,0.7652
40,200,7,2,0.7872,0.76871
50,200,7,2,0.78667,0.7718
60,200,7,2,0.78896,0.77283
70,200,7,2,0.78728,0.7718
80,200,7,2,0.78464,0.77056
90,200,7,2,0.78481,0.77056
100,200,7,2,0.78834,0.77427
110,200,7,2,0.78817,0.77572
120,200,7,2,0.78914,0.77592
130,200,7,2,0.78958,0.77489
140,200,7,2,0.78843,0.77386
150,200,7,2,0.78976,0.77551
160,200,7,2,0.79055,0.77448
170,200,7,2,0.7902,0.7753
180,200,7,2,0.79179,0.77633
190,200,7,2,0.79249,0.77737
200,200,7,2,0.79205,0.77675
210,200,7,2,0.79249,0.77695
220,200,7,2,0.79179,0.77654
230,200,7,2,0.79046,0.77551
240,200,7,2,0.79099,0.7753
250,200,7,2,0.79143,0.77551
260,200,7,2,0.79108,0.7751
270,200,7,2,0.79082,0.7751
280,200,7,2,0.79152,0.77448
290,200,7,2,0.79117,0.77469
300,200,7,2,0.79179,0.77469
10,300,7,2,0.83064,0.79654
20,300,7,2,0.83611,0.80911
30,300,7,2,0.8362,0.80911
40,300,7,2,0.82834,0.80396
50,300,7,2,0.82817,0.80313
60,300,7,2,0.82817,0.80478
70,300,7,2,0.82817,0.80602
80,300,7,2,0.82764,0.80581
90,300,7,2,0.83029,0.80684
100,300,7,2,0.83223,0.80705
110,300,7,2,0.83232,0.80519
120,300,7,2,0.83232,0.80684
130,300,7,2,0.83126,0.80602
140,300,7,2,0.83055,0.80499
150,300,7,2,0.82985,0.80499
160,300,7,2,0.83055,0.80478
170,300,7,2,0.8302,0.80478
180,300,7,2,0.83055,0.80499
190,300,7,2,0.83073,0.80623
200,300,7,2,0.82993,0.80643
210,300,7,2,0.82976,0.80643
220,300,7,2,0.83126,0.80746
230,300,7,2,0.83046,0.80767
240,300,7,2,0.83082,0.80746
250,300,7,2,0.83064,0.80726
260,300,7,2,0.83099,0.80849
270,300,7,2,0.83205,0.80767
280,300,7,2,0.83267,0.80726
290,300,7,2,0.83241,0.80891
300,300,7,2,0.83294,0.80829
10,400,7,2,0.85227,0.81241
20,400,7,2,0.86208,0.82663
30,400,7,2,0.85978,0.82684
40,400,7,2,0.85907,0.82808
50,400,7,2,0.86004,0.82622
60,400,7,2,0.85969,0.82705
70,400,7,2,0.85828,0.82828
80,400,7,2,0.85837,0.82705
90,400,7,2,0.85678,0.82602
100,400,7,2,0.85687,0.8256
110,400,7,2,0.85731,0.82581
120,400,7,2,0.85757,0.82725
130,400,7,2,0.85819,0.8256
